Product name,Manufacture date,Quantity,Discount
Coca-Cola,2023-06-28,190,16
Canned Mushrooms,2023-08-28,61,0
Sprite,2023-12-19,195,5
Canned Pineapple,2022-02-22,274,20
Canned Peas,2023-12-06,118,0
Rum,2023-08-03,21,0
Canned Pineapple,2022-07-29,120,14
Fanta,2023-07-24,59,7
Pasta,2023-06-16,235,13
Pepsi,2023-12-07,136,0
Spaghetti,2023-12-02,267,7
Canned Soup,2022-04-06,30,14
Pepsi,2023-12-11,121,0
Vodka,2022-05-25,227,20
Pasta,2022-01-26,165,18
Canned Beans,2022-11-01,50,12
Rum,2022-02-12,82,16
Canned Corn,2022-07-23,12,15
Rice,2022-10-18,128,13
Spaghetti,2022-08-25,291,20
Canned Olives,2023-08-02,20,0
Canned Beans,2023-03-20,188,13
Sprite,2023-11-06,157,5
Rum,2022-09-28,80,13
Rice,2022-11-10,87,15
Rum,2023-05-24,247,10
Coca-Cola,2023-06-18,111,6
Rum,2022-06-29,294,18
Can of Tuna,2022-01-31,246,18
Rum,2023-05-14,16,13
Coca-Cola,2022-01-22,272,20
Canned Peas,2022-07-08,211,20
Canned Tomatoes,2023-05-08,249,11
Whiskey,2022-05-19,270,19
Nestea,2023-09-17,182,8
Nestea,2023-11-20,221,10
Rice,2023-12-02,194,9
Canned Pineapple,2022-07-19,203,20
Canned Pineapple,2023-10-17,108,0
Canned Tomatoes,2023-04-20,52,12
Rum,2022-08-27,55,12
Coca-Cola,2022-09-02,54,12
Canned Mushrooms,2023-02-03,268,12
Canned Olives,2022-12-11,85,14
Canned Pineapple,2023-01-07,6,16
Canned Tomatoes,2022-03-08,163,19
Canned Olives,2022-04-20,198,18
Rum,2023-12-21,249,5
Rice,2022-10-29,260,19
Nestea,2023-03-28,148,14
Pasta,2023-10-18,220,9
Vodka,2022-02-13,224,18
Canned Peas,2023-02-28,160,16
Spaghetti,2023-11-18,103,0
Canned Beans,2023-01-28,117,16
Canned Olives,2022-03-10,292,19
Canned Pineapple,2022-02-01,224,18
Rum,2022-08-19,64,14
Canned Corn,2023-06-22,163,15
Coca-Cola,2023-11-05,199,5
Canned Mushrooms,2023-03-21,220,11
Spaghetti,2022-02-18,56,12
Rice,2022-09-25,265,19
Pasta,2023-10-04,294,9
Nestea,2023-10-14,162,8
Coca-Cola,2023-09-10,203,8
Can of Tuna,2023-04-05,8,11
Canned Pineapple,2022-03-31,129,13
Spaghetti,2023-08-04,140,0
Canned Soup,2022-04-08,101,16
Canned Corn,2023-01-22,6,14
Coca-Cola,2023-06-08,6,14
Vodka,2023-02-17,135,13
Nestea,2022-03-11,118,17
Canned Soup,2022-04-19,86,12
Pepsi,2022-09-09,146,13
Canned Mushrooms,2023-07-28,271,15
Pasta,2023-06-17,96,13
Nestea,2022-06-04,242,20
Spaghetti,2023-01-27,98,17
Spaghetti,2022-09-26,60,16
Canned Beans,2023-01-09,10,15
Rum,2022-01-01,76,17
Canned Olives,2023-03-07,67,9
Whiskey,2022-08-15,111,13
Canned Pineapple,2022-08-03,44,17
Nestea,2023-05-31,82,8
Pasta,2022-07-30,27,16
Rice,2023-01-07,1,15
Pasta,2023-12-16,165,10
Pepsi,2022-12-04,58,12
Vodka,2023-06-23,127,8
Rum,2023-09-13,196,10
Fanta,2022-10-05,134,17
Nestea,2023-02-26,106,13
Whiskey,2022-02-06,82,17
Canned Mushrooms,2022-12-16,253,19
Whiskey,2023-03-10,154,12
Canned Tomatoes,2023-03-10,293,13
Canned Mushrooms,2023-07-17,174,12
Canned Beans,2023-07-17,167,12
Canned Olives,2023-04-07,39,8
Pasta,2023-03-08,100,11
Pasta,2022-01-17,20,15
Whiskey,2022-10-21,186,19
Spaghetti,2022-10-28,284,20
Canned Peas,2022-06-24,238,18
Pepsi,2023-05-18,75,9
Rice,2023-02-03,83,7
Canned Peas,2023-10-17,58,0
Canned Peas,2022-12-20,2,16
Nestea,2023-10-09,44,0
Fanta,2023-07-12,267,16
Rum,2023-06-24,272,16
Nestea,2022-03-05,257,18
Rice,2023-05-02,177,10
Vodka,2023-04-30,43,7
Canned Beans,2022-09-29,100,16
Can of Tuna,2023-06-17,164,12
Fanta,2023-09-02,234,8
Rice,2022-03-27,200,19
Canned Pineapple,2022-08-05,194,20
Rice,2023-08-30,212,6
Vodka,2023-10-31,48,0
Pepsi,2022-01-16,139,16
Vodka,2022-12-25,22,14
Canned Peas,2022-09-15,274,18
Canned Pineapple,2023-11-10,78,0
Fanta,2022-03-26,71,16
Rum,2022-10-02,196,18
Fanta,2023-06-02,46,6
Canned Olives,2023-10-08,134,0
Rum,2022-10-22,132,14
Canned Mushrooms,2023-06-03,280,12
Canned Tomatoes,2022-08-18,59,15
Canned Peas,2022-05-17,170,18
Pepsi,2022-07-13,119,13
Can of Tuna,2023-01-27,254,19
Rice,2022-05-19,139,16
Canned Tomatoes,2022-06-11,21,14
Spaghetti,2022-12-05,212,18
Coca-Cola,2023-08-02,57,0
Rum,2022-04-26,47,14
Whiskey,2022-08-26,94,14
Canned Pineapple,2023-04-14,256,13
Canned Corn,2022-09-24,239,19
Pepsi,2023-11-08,95,0
Canned Mushrooms,2023-08-30,172,10
Canned Soup,2022-08-11,70,14
Canned Tomatoes,2022-01-17,143,12
Canned Pineapple,2022-04-01,79,13
Canned Corn,2023-07-07,139,12
Canned Peas,2022-02-03,53,14
Can of Tuna,2023-11-13,176,8
Pasta,2022-01-06,281,20
Canned Corn,2023-07-04,4,10
Coca-Cola,2022-05-05,145,17
Canned Beans,2022-10-30,290,19
Canned Corn,2023-10-17,140,0
Spaghetti,2022-02-28,150,15
Spaghetti,2023-07-30,162,10
Sprite,2023-10-19,84,0
Nestea,2022-07-11,81,17
Pasta,2022-05-25,211,20
Canned Mushrooms,2023-11-28,66,0
Canned Olives,2023-04-26,85,10
Coca-Cola,2023-02-28,230,15
Coca-Cola,2023-07-05,228,13
Rice,2023-11-14,101,0
Canned Pineapple,2023-04-13,149,8
Canned Pineapple,2023-03-25,244,10
Fanta,2022-07-04,116,14
Canned Olives,2022-06-18,120,14
Can of Tuna,2023-05-31,246,13
Canned Corn,2022-01-26,259,20
Fanta,2023-08-25,48,0
Canned Peas,2022-06-21,177,18
Vodka,2022-02-27,22,17
Canned Pineapple,2022-03-08,163,19
Sprite,2022-01-29,103,12
Vodka,2022-10-03,162,20
Rice,2023-08-16,295,8
Whiskey,2022-06-24,88,13
Coca-Cola,2023-10-29,56,0
Spaghetti,2022-02-25,283,19
Canned Mushrooms,2022-01-15,64,13
Spaghetti,2022-03-07,272,20
Coca-Cola,2022-08-29,105,13
Canned Soup,2023-12-04,242,10
Sprite,2022-10-20,78,12
Vodka,2023-02-23,262,16
Rice,2022-01-06,182,19
Canned Tomatoes,2022-11-21,172,18
Nestea,2023-10-02,87,0
Spaghetti,2023-01-31,84,14
Canned Beans,2022-11-29,83,16
Canned Pineapple,2022-04-27,85,12
Sprite,2022-06-30,123,15
Sprite,2023-08-15,86,0
Canned Beans,2022-06-22,144,16
Whiskey,2022-02-20,16,16
Nestea,2022-06-24,30,17
Canned Peas,2023-03-11,148,12
Vodka,2023-07-10,109,6
Canned Corn,2022-07-09,189,19
Canned Olives,2023-01-14,102,15
Pepsi,2023-08-30,207,6
Canned Olives,2023-09-08,98,0
Rice,2022-06-02,1,12
Canned Tomatoes,2023-01-08,52,13
Pepsi,2023-11-26,48,0
Pasta,2023-01-14,48,16
Canned Corn,2023-12-13,87,0
Canned Soup,2023-04-30,4,13
Fanta,2023-08-29,233,8
Vodka,2022-10-03,7,17
Canned Olives,2023-03-04,284,12
Can of Tuna,2023-08-19,102,0
Canned Soup,2023-01-05,129,16
Nestea,2023-03-12,165,12
Sprite,2022-10-23,227,18
Pasta,2023-10-31,276,6
Canned Soup,2022-04-02,124,16
Canned Tomatoes,2022-08-10,188,18
Sprite,2022-05-25,294,19
Spaghetti,2023-06-17,188,10
Canned Olives,2022-05-01,197,19
Fanta,2022-01-11,237,20
Sprite,2022-05-26,98,17
Canned Corn,2022-08-31,138,15
Rice,2023-06-06,207,11
Sprite,2022-03-22,221,19
Rice,2023-06-26,118,14
Canned Pineapple,2024-01-01,99,0
Canned Soup,2022-02-15,118,15
Sprite,2022-06-13,139,15
Canned Tomatoes,2022-04-07,195,18
Canned Soup,2022-01-16,147,14
Pasta,2023-01-13,278,18
Canned Pineapple,2023-04-24,136,6
Canned Mushrooms,2022-03-20,213,18
Canned Soup,2022-01-29,52,13
Canned Tomatoes,2022-09-12,3,15
Canned Corn,2022-08-29,230,19
Canned Corn,2023-07-29,178,14
Canned Pineapple,2023-03-18,14,8
Coca-Cola,2023-02-22,169,12
Nestea,2023-10-25,8,0
Canned Mushrooms,2024-01-01,57,0
Canned Pineapple,2022-09-18,219,20
Sprite,2022-02-17,123,15
Canned Olives,2022-05-14,76,13
Sprite,2022-01-24,207,19
Pepsi,2023-06-03,203,12
Spaghetti,2022-04-14,56,17
Fanta,2023-04-08,123,8
Canned Corn,2022-01-10,31,14
Canned Olives,2023-08-02,94,0
Canned Peas,2022-05-01,10,15
Canned Mushrooms,2023-01-18,124,14
Canned Corn,2023-01-05,116,15
Vodka,2023-12-14,226,10
Can of Tuna,2022-02-10,171,18
Rice,2023-05-09,284,10
Sprite,2022-12-17,231,20
Canned Pineapple,2023-11-05,255,9
Nestea,2023-04-20,151,16
Fanta,2022-06-11,229,20
Pepsi,2023-04-10,46,6
Coca-Cola,2023-09-12,90,0
Vodka,2022-12-18,89,12
Rum,2022-08-21,131,15
Vodka,2023-12-08,273,5
Fanta,2023-01-01,6,17
Canned Mushrooms,2022-01-03,159,18
Coca-Cola,2023-05-21,157,14
Canned Peas,2022-04-20,225,19
Pepsi,2022-09-04,198,18
Rice,2023-09-30,29,0
Pasta,2022-03-21,57,14
Pepsi,2022-11-28,93,17
Can of Tuna,2022-07-01,91,16
Can of Tuna,2023-05-30,95,9
Canned Beans,2022-04-14,260,18
Sprite,2023-03-21,208,16
Canned Pineapple,2022-04-15,24,15
Rum,2022-12-03,140,16
Canned Olives,2022-01-10,246,18
Coca-Cola,2023-01-23,220,19
Canned Peas,2023-12-12,147,0
Sprite,2022-04-02,50,12
Canned Peas,2022-12-06,112,14
Fanta,2022-01-28,19,14
Canned Mushrooms,2023-05-14,148,13
Coca-Cola,2022-08-24,160,20
Rice,2023-06-04,231,11
Rum,2023-02-25,43,6
Canned Soup,2022-09-29,18,12
Rice,2022-10-14,275,20
Canned Soup,2023-03-07,94,10
Rice,2023-10-06,147,0
Pepsi,2022-01-05,122,17
Canned Mushrooms,2023-02-27,114,8
Can of Tuna,2023-06-30,178,15
Canned Peas,2022-12-12,234,20
Rice,2023-07-13,202,13
Vodka,2023-01-17,47,12
Canned Olives,2022-06-14,172,18
Spaghetti,2022-07-25,234,19
Vodka,2022-08-10,101,15
Canned Soup,2022-01-06,178,19
Sprite,2022-05-20,290,20
Coca-Cola,2022-11-21,259,18
Pepsi,2023-02-05,241,14
Canned Pineapple,2022-06-28,196,19
Canned Beans,2022-06-15,111,13
Canned Corn,2023-03-28,130,7
Canned Corn,2023-04-17,292,11
Spaghetti,2023-01-30,265,20
Coca-Cola,2022-02-07,217,19
Canned Pineapple,2023-05-06,18,7
Canned Tomatoes,2023-07-16,66,9
Canned Soup,2023-06-04,261,13
Canned Olives,2022-07-19,248,20
Pasta,2023-11-23,75,0
Pasta,2023-10-09,32,0
Canned Beans,2023-10-15,78,0
Canned Beans,2022-03-22,103,17
Canned Tomatoes,2023-11-29,155,9
Pepsi,2023-11-02,76,0
Canned Soup,2022-09-29,69,15
Canned Beans,2023-11-04,197,6
Rice,2023-08-20,99,0
Spaghetti,2023-12-08,285,10
Vodka,2023-12-11,24,0
Canned Peas,2023-09-07,95,0
Fanta,2023-03-24,118,11
Spaghetti,2023-02-17,296,13
Sprite,2022-02-26,155,20
Canned Corn,2023-08-27,280,9
Pasta,2023-07-09,185,16
Can of Tuna,2022-12-04,28,15
Coca-Cola,2023-03-16,68,13
Canned Pineapple,2023-11-14,100,0
Canned Peas,2023-06-21,87,11
Canned Beans,2023-05-12,270,11
Canned Corn,2023-02-14,216,12
Pepsi,2023-10-15,236,5
Canned Olives,2022-09-14,223,19
Pasta,2023-10-13,237,9
Canned Beans,2023-06-12,76,7
Whiskey,2022-08-06,45,13
Sprite,2022-10-09,196,19
Rum,2022-09-26,143,15
Rice,2023-06-15,82,11
Canned Corn,2022-10-06,192,20
Can of Tuna,2023-12-11,131,0
Coca-Cola,2022-02-10,34,13
Sprite,2023-10-15,181,5
Can of Tuna,2022-10-14,99,15
Canned Pineapple,2023-05-28,173,13
Pasta,2022-05-14,17,13
Canned Pineapple,2023-03-31,27,7
Vodka,2022-10-26,238,20
Canned Pineapple,2022-05-24,259,20
Canned Olives,2022-08-19,126,12
Canned Peas,2022-03-23,94,12
Can of Tuna,2022-12-09,280,20
Sprite,2022-09-03,273,19
Canned Mushrooms,2022-06-15,271,20
Vodka,2022-11-22,122,14
Canned Corn,2022-01-12,190,20
Sprite,2023-08-16,81,0
Can of Tuna,2023-06-05,97,14
Spaghetti,2022-11-09,119,12
Canned Olives,2023-02-05,14,11
Canned Corn,2023-12-26,235,8
Can of Tuna,2022-12-14,177,20
Canned Peas,2022-04-18,258,20
Canned Soup,2022-06-02,128,14
Nestea,2023-03-13,212,16
Nestea,2022-11-11,230,20
Rum,2023-12-24,297,10
Fanta,2023-08-25,178,7
Rum,2023-07-05,125,6
Canned Peas,2022-07-17,157,20
Canned Tomatoes,2023-06-29,111,6
Canned Pineapple,2022-06-05,239,20
Vodka,2022-06-26,50,15
Rice,2023-12-22,3,0
Sprite,2023-03-12,188,10
Whiskey,2023-05-09,236,14
Canned Peas,2022-07-16,269,20
Canned Beans,2022-07-19,94,13
Vodka,2022-08-07,112,15
Canned Olives,2022-04-15,118,16
Fanta,2023-04-13,266,11
Canned Soup,2022-06-14,250,19
Canned Tomatoes,2023-02-14,147,9
Spaghetti,2022-04-24,27,15
Can of Tuna,2023-02-28,206,10
Sprite,2022-02-26,278,20
Sprite,2023-04-28,200,10
Canned Soup,2023-10-04,123,0
Canned Mushrooms,2022-03-27,89,17
Canned Beans,2022-09-11,287,20
Canned Olives,2022-07-27,235,20
Rice,2022-09-22,208,20
Pasta,2022-05-31,234,20
Pepsi,2023-02-08,130,9
Spaghetti,2023-10-10,154,10
Rice,2022-04-30,104,15
Canned Corn,2023-01-18,54,16
Whiskey,2023-11-22,226,9
Canned Pineapple,2022-12-13,147,15
Canned Mushrooms,2022-09-15,99,17
Canned Corn,2023-07-28,191,15
Canned Olives,2022-11-14,218,20
Fanta,2022-02-18,299,20
Fanta,2023-11-25,97,0
Rum,2023-09-05,90,0
Canned Olives,2023-03-30,63,14
Rice,2022-11-10,72,17
Canned Pineapple,2022-09-01,242,18
Whiskey,2023-09-03,23,0
Whiskey,2023-06-27,14,13
Nestea,2022-07-10,57,13
Coca-Cola,2023-02-25,271,14
Pasta,2022-10-20,111,13
Can of Tuna,2022-11-29,139,16
Canned Corn,2022-07-05,97,13
Vodka,2022-12-02,65,12
Pepsi,2023-08-10,234,7
Canned Mushrooms,2022-12-26,102,16
Nestea,2023-10-14,138,0
Whiskey,2022-09-12,231,19
Vodka,2022-03-29,272,20
Canned Peas,2022-10-30,54,17
Nestea,2023-12-29,203,10
Canned Soup,2022-10-31,116,16
Canned Pineapple,2023-04-13,246,10
Pasta,2022-06-30,176,19
Spaghetti,2023-12-04,24,0
Rum,2023-03-16,83,12
Canned Peas,2023-09-27,122,0
Canned Olives,2022-09-30,257,18
Pasta,2023-01-28,216,20
Coca-Cola,2023-10-26,236,9
Canned Tomatoes,2023-12-16,284,8
Canned Corn,2022-07-29,68,13
Vodka,2022-04-09,228,20
Canned Corn,2023-03-01,43,10
Rice,2022-01-13,224,20
Rice,2023-04-14,103,11
Pasta,2022-08-14,71,14
Rice,2022-09-14,238,20
Canned Beans,2023-12-30,266,6
Canned Mushrooms,2022-06-29,269,18
Canned Pineapple,2023-01-06,185,18
Canned Mushrooms,2023-12-10,55,0
Pasta,2023-04-09,147,7
Pepsi,2022-05-05,257,20
Canned Olives,2022-05-19,110,14
Canned Corn,2022-09-23,143,16
Canned Pineapple,2023-05-22,236,10
Sprite,2022-01-19,185,20
Whiskey,2022-05-04,196,18
Nestea,2023-09-18,57,0
Whiskey,2023-05-21,130,9
Nestea,2023-06-28,217,13
Pasta,2022-05-05,214,19
Canned Beans,2022-12-03,87,12
Canned Olives,2022-04-27,1,17
Canned Pineapple,2022-11-15,279,20
Canned Corn,2023-03-19,133,7
Canned Mushrooms,2023-02-15,3,14
Sprite,2022-07-18,79,15
Sprite,2023-11-05,33,0
Canned Olives,2023-10-31,279,9
Canned Tomatoes,2023-05-13,157,15
Canned Pineapple,2022-03-16,95,15
Canned Pineapple,2022-12-30,12,16
Canned Corn,2023-01-08,277,20
Canned Tomatoes,2022-03-27,255,20
Coca-Cola,2023-06-13,104,13
Canned Mushrooms,2023-11-21,174,7
Fanta,2022-02-11,278,18
Can of Tuna,2023-08-04,216,6
Canned Beans,2023-01-22,239,20
Nestea,2023-03-06,264,14
Fanta,2023-05-03,16,8
Pasta,2023-06-24,279,14
Fanta,2023-04-23,7,12
Canned Tomatoes,2023-04-28,18,8
Spaghetti,2022-06-19,290,19
Canned Olives,2023-04-11,280,16
Canned Soup,2023-03-21,236,12
Rum,2023-03-13,157,12
Canned Corn,2022-11-04,92,13
Canned Soup,2022-02-25,158,19
Canned Corn,2023-01-20,197,20
Fanta,2023-07-03,177,12
Canned Soup,2023-04-17,75,9
Pasta,2023-02-14,77,13
Coca-Cola,2023-03-24,275,14
Canned Olives,2023-10-16,245,7
Canned Olives,2023-01-28,291,19
Canned Pineapple,2023-01-16,23,16
Canned Peas,2022-04-02,218,18
Pasta,2022-02-13,22,14
Pasta,2023-08-15,97,0
Canned Olives,2022-02-03,235,20
Nestea,2022-11-01,18,16
Pepsi,2023-05-31,275,10
Rum,2022-06-27,286,19
Canned Tomatoes,2022-02-14,193,20
Nestea,2023-01-02,3,14
Pasta,2022-11-30,55,14
Canned Corn,2022-11-29,109,14
Canned Corn,2023-01-14,200,18
Canned Olives,2022-08-03,142,17
Rum,2022-10-06,155,19
Rum,2023-08-31,269,9
Can of Tuna,2023-08-27,261,6
Fanta,2023-10-11,91,0
Canned Pineapple,2022-10-05,279,18
Pasta,2023-06-16,108,6
Canned Corn,2023-01-03,122,14
Fanta,2023-12-02,75,0
Canned Olives,2023-03-14,280,16
Canned Peas,2022-05-13,182,18
Canned Mushrooms,2023-12-09,117,0
Canned Pineapple,2022-07-03,121,12
Canned Soup,2023-12-22,157,7
Canned Pineapple,2023-08-02,117,0
Canned Tomatoes,2022-01-18,63,15
Pepsi,2023-03-27,157,13
Canned Beans,2023-05-07,38,11
Spaghetti,2023-03-09,114,7
Pasta,2023-06-27,85,7
Pasta,2023-05-18,246,13
Fanta,2022-12-24,91,15
Vodka,2022-01-23,297,20
Vodka,2022-01-20,122,16
Vodka,2022-05-08,40,12
Canned Pineapple,2022-06-12,136,13
Spaghetti,2022-03-21,266,18
Sprite,2023-04-18,12,6
Canned Peas,2022-09-17,272,20
Can of Tuna,2022-09-27,88,13
Nestea,2023-06-23,23,8
Spaghetti,2023-06-01,268,12
Spaghetti,2023-12-10,9,0
Canned Corn,2023-06-12,227,15
Canned Olives,2023-05-14,149,6
Fanta,2023-09-29,111,0
Canned Soup,2023-05-20,118,6
Sprite,2022-08-25,45,13
Canned Pineapple,2023-08-20,239,9
Canned Corn,2022-03-24,88,17
Coca-Cola,2023-10-19,186,6
Canned Pineapple,2022-02-18,116,17
Canned Pineapple,2022-02-28,261,19
Canned Mushrooms,2022-12-14,206,18
Pasta,2023-04-24,293,15
Rice,2023-03-19,156,15
Canned Soup,2023-01-04,281,20
Nestea,2023-11-26,200,6
Fanta,2022-02-26,258,18
Pasta,2023-02-17,109,7
Whiskey,2022-10-16,174,19
Rice,2023-08-25,66,0
Canned Pineapple,2022-09-25,40,15
Sprite,2023-12-28,16,0
Can of Tuna,2023-12-25,31,0
Can of Tuna,2023-02-16,15,12
Canned Corn,2022-07-13,87,16
Canned Peas,2022-03-12,76,15
Sprite,2022-07-30,220,18
Nestea,2023-11-15,74,0
Rum,2022-12-06,147,15
Can of Tuna,2023-06-15,33,9
Rice,2022-01-08,300,19
Whiskey,2022-02-26,268,18
Rice,2022-03-26,162,19
Whiskey,2022-12-17,182,20
Can of Tuna,2022-08-14,225,18
Nestea,2022-02-14,271,19
Canned Pineapple,2022-11-11,171,20
Pasta,2022-02-28,175,19
Vodka,2022-09-24,221,19
Sprite,2022-06-20,264,20
Canned Tomatoes,2022-06-25,36,13
Canned Olives,2022-06-20,117,13
Pepsi,2022-09-20,59,17
Pasta,2023-06-21,17,11
Canned Beans,2023-11-15,37,0
Canned Soup,2022-02-21,194,20
Rum,2022-05-09,274,18
Canned Olives,2022-07-01,285,19
Pepsi,2022-08-30,37,15
Canned Tomatoes,2022-11-18,182,20
Canned Peas,2022-09-14,15,12
Canned Corn,2022-01-30,224,19
Pepsi,2022-03-28,128,15
Rice,2023-08-13,178,5
Canned Peas,2023-04-26,40,12
Canned Corn,2022-06-15,20,15
Canned Beans,2023-12-31,173,7
Rum,2022-07-26,59,13
Canned Soup,2023-03-02,123,11
Canned Mushrooms,2023-06-23,263,14
Whiskey,2023-01-02,231,19
Canned Soup,2023-05-26,135,6
Sprite,2023-04-26,31,14
Sprite,2022-12-14,36,12
Whiskey,2023-06-25,246,16
Pepsi,2022-10-12,138,13
Rum,2022-12-19,24,14
Can of Tuna,2023-07-03,144,10
Canned Peas,2022-05-25,68,12
Fanta,2023-07-17,171,12
Canned Olives,2023-04-03,184,15
Canned Beans,2022-01-17,287,19
Canned Beans,2022-04-27,154,19
Whiskey,2023-08-09,54,0
Pepsi,2023-12-16,279,9
Pasta,2022-01-15,130,15
Fanta,2023-08-24,284,7
Canned Beans,2023-03-14,104,8
Coca-Cola,2023-03-13,36,12
Rice,2023-09-26,162,9
Canned Soup,2022-03-04,290,19
Canned Soup,2022-01-08,266,19
Sprite,2023-09-15,260,9
Canned Olives,2022-11-22,40,16
Sprite,2022-09-09,159,18
Canned Peas,2023-12-06,40,0
Spaghetti,2023-03-27,223,15
Can of Tuna,2022-07-18,225,18
Canned Olives,2023-09-12,32,0
Canned Beans,2023-10-02,86,0
Vodka,2022-07-19,213,19
Pepsi,2023-04-15,81,14
Fanta,2023-11-05,274,10
Canned Olives,2022-09-02,239,19
Nestea,2022-09-17,99,14
Rum,2022-10-14,282,20
Pepsi,2023-01-31,59,12
Can of Tuna,2022-07-20,18,15
Pasta,2023-08-21,41,0
Canned Corn,2022-07-26,101,16
Canned Pineapple,2022-06-29,52,15
Can of Tuna,2022-04-04,150,17
Canned Tomatoes,2023-06-19,124,11
Canned Soup,2022-12-25,274,20
Coca-Cola,2023-07-11,234,12
Pepsi,2022-10-13,148,17
Canned Corn,2023-09-18,22,0
Canned Corn,2022-10-05,258,18
Rice,2023-12-23,249,8
Spaghetti,2023-03-29,87,8
Coca-Cola,2023-11-19,112,0
Canned Mushrooms,2023-03-10,211,10
Canned Pineapple,2023-04-03,296,13
Canned Corn,2022-06-02,213,20
Canned Peas,2022-09-11,208,20
Whiskey,2022-04-29,3,14
Whiskey,2022-10-02,88,12
Canned Tomatoes,2023-06-13,215,14
Can of Tuna,2023-10-13,153,7
Fanta,2022-09-09,269,19
Canned Soup,2023-02-12,93,7
Canned Pineapple,2023-02-17,181,10
Can of Tuna,2022-06-22,255,18
Canned Tomatoes,2023-10-13,89,0
Vodka,2022-07-11,79,15
Pasta,2022-06-03,56,15
Fanta,2023-04-25,254,16
Rum,2022-06-11,192,18
Pasta,2022-09-02,139,15
Spaghetti,2022-10-03,200,18
Rice,2023-06-13,67,11
Fanta,2022-11-12,249,20
Coca-Cola,2023-07-04,34,6
Canned Peas,2022-11-14,98,13
Canned Pineapple,2023-11-29,244,10
Canned Beans,2022-11-09,84,16
Coca-Cola,2022-09-30,142,14
Canned Pineapple,2022-06-14,131,13
Nestea,2022-12-06,233,18
Fanta,2022-08-03,115,12
Canned Tomatoes,2022-04-17,187,19
Pasta,2022-05-04,296,20
Canned Mushrooms,2022-03-25,200,19
Sprite,2023-06-23,9,9
Pasta,2023-06-12,167,14
Canned Beans,2023-12-29,166,8
Nestea,2023-05-19,50,9
Vodka,2023-08-05,195,8
Nestea,2023-01-26,198,20
Canned Peas,2022-01-31,220,19
Vodka,2022-12-15,140,15
Nestea,2023-09-16,121,0
Pasta,2023-04-14,61,13
Canned Corn,2023-12-11,122,0
Canned Olives,2022-03-20,65,16
Canned Mushrooms,2023-12-17,164,10
Canned Soup,2022-08-01,107,14
Fanta,2023-05-03,16,6
Spaghetti,2022-10-14,148,14
Canned Beans,2023-07-08,107,7
Vodka,2022-04-23,20,16
Whiskey,2022-07-10,33,13
Fanta,2022-12-21,153,19
Canned Beans,2023-06-08,29,9
Canned Peas,2022-02-19,293,18
Canned Olives,2022-12-23,106,12
Canned Soup,2022-07-24,191,20
Can of Tuna,2023-04-24,257,13
Vodka,2022-09-14,208,20
Rice,2022-10-10,248,18
Coca-Cola,2022-08-11,267,18
Canned Olives,2022-09-12,186,20
Can of Tuna,2023-08-22,279,7
Coca-Cola,2022-09-02,99,17
Can of Tuna,2022-05-04,221,20
Canned Tomatoes,2022-05-22,24,13
Pasta,2023-10-10,179,8
Canned Beans,2023-05-26,204,15
Canned Olives,2022-04-29,133,15
Canned Mushrooms,2022-11-06,135,12
Spaghetti,2022-09-01,151,18
Pasta,2022-09-17,182,18
Vodka,2022-01-31,203,20
Canned Olives,2023-05-31,83,7
Spaghetti,2023-08-19,158,6
Whiskey,2024-01-01,246,8
Rum,2022-01-27,27,13
Canned Mushrooms,2023-09-10,251,8
Pasta,2022-05-26,223,18
Fanta,2022-07-10,75,16
Whiskey,2022-12-01,100,12
Canned Soup,2022-03-16,18,16
Whiskey,2023-09-19,173,10
Nestea,2022-01-06,139,13
Canned Corn,2022-06-29,119,12
Canned Tomatoes,2023-05-22,115,10
Pasta,2023-07-26,87,14
Canned Olives,2023-06-23,31,11
Canned Peas,2023-03-07,89,7
Canned Mushrooms,2022-03-08,129,12
Canned Beans,2023-06-14,262,11
Canned Soup,2023-09-30,225,8
Nestea,2023-05-02,159,13
Canned Beans,2022-03-04,75,17
Canned Mushrooms,2023-04-19,80,6
Coca-Cola,2022-11-03,42,15
Canned Beans,2023-08-04,22,0
Canned Corn,2022-11-30,92,13
Pepsi,2022-01-04,32,13
Rum,2022-08-25,8,16
Fanta,2022-01-23,14,14
Spaghetti,2023-07-22,9,10
Canned Mushrooms,2023-08-07,271,6
Canned Mushrooms,2022-05-26,130,17
Whiskey,2023-07-29,64,6
Canned Tomatoes,2022-01-28,100,16
Rice,2022-05-06,155,18
Sprite,2022-07-29,91,12
Spaghetti,2022-04-11,4,12
Canned Pineapple,2023-04-21,120,11
Canned Pineapple,2023-04-09,103,10
Canned Soup,2023-10-21,71,0
Canned Peas,2022-04-30,145,17
Canned Corn,2022-09-20,83,13
Canned Olives,2023-08-08,130,0
Pepsi,2023-11-19,280,6
Rice,2023-05-05,263,15
Nestea,2023-12-28,133,0
Canned Corn,2023-04-23,134,8
Rum,2022-05-04,221,18
Pepsi,2022-10-12,48,16
Can of Tuna,2022-03-09,137,15
Pasta,2023-01-11,76,15
Fanta,2022-03-14,61,14
Whiskey,2022-02-19,27,12
Pepsi,2022-09-18,104,16
Canned Peas,2023-09-24,120,0
Canned Beans,2023-09-13,215,9
Canned Peas,2023-01-17,193,18
Can of Tuna,2023-07-20,197,16
Vodka,2023-07-25,239,12
Canned Soup,2023-04-10,184,10
Coca-Cola,2023-01-07,184,20
