Product,Category,Quantity,Manufactury Date,Expiry Date,Quantity Sold Last 30 Days,Discount
Apple,Fruits,66,2024-07-11,2024-07-26,18,32
Bread,Bakery,84,2024-07-14,2024-07-17,25,42
Chips,Snacks,48,2024-07-15,2024-12-12,14,7
Butter,Dairy,41,2024-07-19,2024-08-18,28,6
Soda,Beverages,99,2024-07-12,2024-10-10,18,4
Milk,Dairy,21,2024-07-10,2024-07-20,29,19
Apple,Fruits,60,2024-07-17,2024-08-01,18,32
Soda,Beverages,72,2024-07-13,2024-10-11,18,4
Beef,Meat,30,2024-07-10,2024-07-17,34,19
Chicken,Meat,40,2024-07-16,2024-07-21,39,18
Bread,Bakery,17,2024-07-16,2024-07-19,25,17
Milk,Dairy,46,2024-07-13,2024-07-23,29,15
Juice,Beverages,23,2024-07-12,2024-09-10,3,3
Carrot,Vegetables,47,2024-07-12,2024-07-22,25,11
Juice,Beverages,94,2024-07-22,2024-09-20,3,9
Soda,Beverages,56,2024-07-18,2024-10-16,18,3
Fish,Seafood,81,2024-07-11,2024-07-15,32,43
Broccoli,Vegetables,65,2024-07-22,2024-08-03,31,20
Tomato,Vegetables,71,2024-07-16,2024-07-29,38,13
Milk,Dairy,87,2024-07-23,2024-08-02,29,34
Chicken,Meat,57,2024-07-23,2024-07-28,39,15
Chips,Snacks,52,2024-07-11,2024-12-08,14,7
Cookies,Snacks,77,2024-07-19,2024-11-16,0,7
Cookies,Snacks,25,2024-07-21,2024-11-18,0,5
Juice,Beverages,33,2024-07-17,2024-09-15,3,1
Chips,Snacks,10,2024-07-20,2024-12-17,14,0
Chips,Snacks,88,2024-07-21,2024-12-18,14,9
Banana,Fruits,45,2024-07-21,2024-07-28,16,40
Soda,Beverages,77,2024-07-15,2024-10-13,18,3
Soda,Beverages,83,2024-07-19,2024-10-17,18,3
Fish,Seafood,73,2024-07-10,2024-07-14,32,31
Fish,Seafood,35,2024-07-17,2024-07-21,32,12
Milk,Dairy,17,2024-07-12,2024-07-22,29,19
Tomato,Vegetables,18,2024-07-19,2024-08-01,38,18
Fish,Seafood,12,2024-07-12,2024-07-16,32,14
Fish,Seafood,33,2024-07-19,2024-07-23,32,10
Milk,Dairy,60,2024-07-12,2024-07-22,29,35
Milk,Dairy,92,2024-07-10,2024-07-20,29,39
Potato,Vegetables,66,2024-07-20,2024-07-28,46,10
Soda,Beverages,87,2024-07-14,2024-10-12,18,5
Orange,Fruits,87,2024-07-22,2024-08-11,42,22
Cookies,Snacks,65,2024-07-14,2024-11-11,0,9
Tomato,Vegetables,39,2024-07-17,2024-07-30,38,14
Orange,Fruits,24,2024-07-12,2024-08-01,42,13
Spinach,Vegetables,83,2024-07-10,2024-07-18,16,38
Orange,Fruits,19,2024-07-18,2024-08-07,42,7
Cookies,Snacks,88,2024-07-21,2024-11-18,0,0
Soda,Beverages,29,2024-07-23,2024-10-21,18,0
Bread,Bakery,42,2024-07-12,2024-07-15,25,12
Beef,Meat,14,2024-07-15,2024-07-22,34,15
Juice,Beverages,65,2024-07-14,2024-09-12,3,1
Spinach,Vegetables,87,2024-07-12,2024-07-20,16,44
Orange,Fruits,79,2024-07-17,2024-08-06,42,5
Broccoli,Vegetables,62,2024-07-12,2024-07-24,31,15
Beef,Meat,65,2024-07-10,2024-07-17,34,14
Beef,Meat,56,2024-07-21,2024-07-28,34,16
Cookies,Snacks,23,2024-07-19,2024-11-16,0,7
Chips,Snacks,83,2024-07-20,2024-12-17,14,2
Beef,Meat,32,2024-07-23,2024-07-30,34,13
Bread,Bakery,12,2024-07-11,2024-07-14,25,13
Tomato,Vegetables,80,2024-07-20,2024-08-02,38,22
Milk,Dairy,32,2024-07-10,2024-07-20,29,10
Milk,Dairy,11,2024-07-11,2024-07-21,29,11
Soda,Beverages,88,2024-07-22,2024-10-20,18,3
Tomato,Vegetables,23,2024-07-21,2024-08-03,38,6
Spinach,Vegetables,34,2024-07-12,2024-07-20,16,49
Tomato,Vegetables,28,2024-07-12,2024-07-25,38,10
Milk,Dairy,31,2024-07-12,2024-07-22,29,11
Orange,Fruits,42,2024-07-20,2024-08-09,42,13
Carrot,Vegetables,51,2024-07-14,2024-07-24,25,46
Chips,Snacks,93,2024-07-19,2024-12-16,14,9
Bread,Bakery,24,2024-07-18,2024-07-21,25,17
Spinach,Vegetables,58,2024-07-12,2024-07-20,16,44
Fish,Seafood,95,2024-07-19,2024-07-23,32,39
Potato,Vegetables,85,2024-07-18,2024-07-26,46,10
Chips,Snacks,32,2024-07-14,2024-12-11,14,0
Broccoli,Vegetables,16,2024-07-19,2024-07-31,31,17
Beef,Meat,12,2024-07-10,2024-07-17,34,17
Cookies,Snacks,86,2024-07-15,2024-11-12,0,8
Soda,Beverages,72,2024-07-21,2024-10-19,18,0
Apple,Fruits,92,2024-07-22,2024-08-06,18,24
Broccoli,Vegetables,49,2024-07-23,2024-08-04,31,10
Apple,Fruits,93,2024-07-17,2024-08-01,18,47
Broccoli,Vegetables,62,2024-07-21,2024-08-02,31,14
Chicken,Meat,24,2024-07-22,2024-07-27,39,17
Broccoli,Vegetables,14,2024-07-22,2024-08-03,31,7
Broccoli,Vegetables,80,2024-07-10,2024-07-22,31,42
Shrimp,Seafood,82,2024-07-16,2024-07-22,48,13
Shrimp,Seafood,36,2024-07-17,2024-07-23,48,10
Spinach,Vegetables,44,2024-07-19,2024-07-27,16,38
Butter,Dairy,80,2024-07-22,2024-08-21,28,30
Apple,Fruits,70,2024-07-12,2024-07-27,18,31
Tomato,Vegetables,57,2024-07-23,2024-08-05,38,11
Orange,Fruits,70,2024-07-18,2024-08-07,42,6
Spinach,Vegetables,35,2024-07-23,2024-07-31,16,49
Cookies,Snacks,19,2024-07-16,2024-11-13,0,2
Beef,Meat,29,2024-07-23,2024-07-30,34,10
Shrimp,Seafood,67,2024-07-15,2024-07-21,48,16
Spinach,Vegetables,56,2024-07-14,2024-07-22,16,48
Orange,Fruits,68,2024-07-18,2024-08-07,42,11
Orange,Fruits,51,2024-07-23,2024-08-12,42,11
Orange,Fruits,30,2024-07-21,2024-08-10,42,11
Fish,Seafood,42,2024-07-17,2024-07-21,32,16
Soda,Beverages,65,2024-07-15,2024-10-13,18,4
Banana,Fruits,42,2024-07-21,2024-07-28,16,37
Banana,Fruits,69,2024-07-23,2024-07-30,16,45
Broccoli,Vegetables,18,2024-07-23,2024-08-04,31,13
Potato,Vegetables,43,2024-07-20,2024-07-28,46,12
Potato,Vegetables,13,2024-07-17,2024-07-25,46,16
Juice,Beverages,74,2024-07-20,2024-09-18,3,3
Chicken,Meat,82,2024-07-11,2024-07-16,39,41
Beef,Meat,23,2024-07-22,2024-07-29,34,13
Spinach,Vegetables,77,2024-07-21,2024-07-29,16,30
Carrot,Vegetables,36,2024-07-11,2024-07-21,25,10
Cookies,Snacks,47,2024-07-12,2024-11-09,0,1
Potato,Vegetables,70,2024-07-19,2024-07-27,46,11
Carrot,Vegetables,92,2024-07-18,2024-07-28,25,39
Milk,Dairy,48,2024-07-21,2024-07-31,29,10
Potato,Vegetables,87,2024-07-17,2024-07-25,46,12
Chicken,Meat,39,2024-07-20,2024-07-25,39,15
Broccoli,Vegetables,54,2024-07-13,2024-07-25,31,16
Apple,Fruits,63,2024-07-11,2024-07-26,18,35
Potato,Vegetables,68,2024-07-18,2024-07-26,46,12
Bread,Bakery,98,2024-07-21,2024-07-24,25,38
Beef,Meat,43,2024-07-17,2024-07-24,34,16
Fish,Seafood,77,2024-07-19,2024-07-23,32,40
Shrimp,Seafood,16,2024-07-17,2024-07-23,48,17
Bread,Bakery,45,2024-07-23,2024-07-26,25,11
Soda,Beverages,76,2024-07-15,2024-10-13,18,8
Carrot,Vegetables,61,2024-07-10,2024-07-20,25,41
Juice,Beverages,45,2024-07-11,2024-09-09,3,3
Spinach,Vegetables,13,2024-07-19,2024-07-27,16,18
Broccoli,Vegetables,75,2024-07-13,2024-07-25,31,43
Yogurt,Dairy,14,2024-07-13,2024-07-25,10,17
Apple,Fruits,27,2024-07-18,2024-08-02,18,9
Cookies,Snacks,88,2024-07-13,2024-11-10,0,9
Yogurt,Dairy,45,2024-07-16,2024-07-28,10,30
Tomato,Vegetables,99,2024-07-21,2024-08-03,38,31
Apple,Fruits,38,2024-07-18,2024-08-02,18,27
Carrot,Vegetables,61,2024-07-14,2024-07-24,25,45
Orange,Fruits,55,2024-07-16,2024-08-05,42,13
Broccoli,Vegetables,35,2024-07-20,2024-08-01,31,14
Carrot,Vegetables,68,2024-07-13,2024-07-23,25,44
Fish,Seafood,38,2024-07-22,2024-07-26,32,11
Tomato,Vegetables,50,2024-07-15,2024-07-28,38,11
Yogurt,Dairy,34,2024-07-19,2024-07-31,10,42
Banana,Fruits,66,2024-07-18,2024-07-25,16,46
Spinach,Vegetables,44,2024-07-15,2024-07-23,16,46
Banana,Fruits,37,2024-07-19,2024-07-26,16,49
Milk,Dairy,19,2024-07-21,2024-07-31,29,19
Tomato,Vegetables,65,2024-07-15,2024-07-28,38,15
Beef,Meat,41,2024-07-20,2024-07-27,34,13
Apple,Fruits,37,2024-07-16,2024-07-31,18,33
Spinach,Vegetables,56,2024-07-19,2024-07-27,16,46
Potato,Vegetables,46,2024-07-18,2024-07-26,46,14
Carrot,Vegetables,67,2024-07-17,2024-07-27,25,45
Orange,Fruits,11,2024-07-10,2024-07-30,42,11
Spinach,Vegetables,21,2024-07-12,2024-07-20,16,13
Soda,Beverages,30,2024-07-13,2024-10-11,18,0
Tomato,Vegetables,42,2024-07-15,2024-07-28,38,19
Beef,Meat,27,2024-07-17,2024-07-24,34,19
Chicken,Meat,83,2024-07-15,2024-07-20,39,37
Chips,Snacks,27,2024-07-19,2024-12-16,14,0
Soda,Beverages,91,2024-07-23,2024-10-21,18,0
Banana,Fruits,47,2024-07-20,2024-07-27,16,33
Apple,Fruits,73,2024-07-14,2024-07-29,18,48
Tomato,Vegetables,54,2024-07-22,2024-08-04,38,13
Orange,Fruits,66,2024-07-10,2024-07-30,42,13
Juice,Beverages,94,2024-07-19,2024-09-17,3,4
Broccoli,Vegetables,64,2024-07-22,2024-08-03,31,20
Apple,Fruits,81,2024-07-19,2024-08-03,18,34
Chicken,Meat,61,2024-07-11,2024-07-16,39,15
Banana,Fruits,26,2024-07-14,2024-07-21,16,14
Tomato,Vegetables,35,2024-07-20,2024-08-02,38,7
Beef,Meat,63,2024-07-17,2024-07-24,34,10
Banana,Fruits,62,2024-07-20,2024-07-27,16,48
Chicken,Meat,41,2024-07-22,2024-07-27,39,16
Apple,Fruits,71,2024-07-13,2024-07-28,18,40
Soda,Beverages,29,2024-07-22,2024-10-20,18,0
Butter,Dairy,37,2024-07-20,2024-08-19,28,13
Soda,Beverages,22,2024-07-13,2024-10-11,18,0
Yogurt,Dairy,81,2024-07-14,2024-07-26,10,44
Tomato,Vegetables,26,2024-07-17,2024-07-30,38,10
Juice,Beverages,72,2024-07-16,2024-09-14,3,1
Carrot,Vegetables,87,2024-07-20,2024-07-30,25,40
Apple,Fruits,45,2024-07-11,2024-07-26,18,47
Milk,Dairy,52,2024-07-10,2024-07-20,29,19
Chicken,Meat,92,2024-07-14,2024-07-19,39,35
Fish,Seafood,99,2024-07-13,2024-07-17,32,40
Yogurt,Dairy,76,2024-07-19,2024-07-31,10,48
Broccoli,Vegetables,26,2024-07-12,2024-07-24,31,11
Apple,Fruits,72,2024-07-18,2024-08-02,18,31
Banana,Fruits,47,2024-07-21,2024-07-28,16,44
Soda,Beverages,55,2024-07-22,2024-10-20,18,7
Apple,Fruits,98,2024-07-13,2024-07-28,18,48
Orange,Fruits,43,2024-07-12,2024-08-01,42,13
Beef,Meat,25,2024-07-10,2024-07-17,34,17
Beef,Meat,92,2024-07-11,2024-07-18,34,48
Tomato,Vegetables,62,2024-07-12,2024-07-25,38,10
Beef,Meat,11,2024-07-23,2024-07-30,34,17
Tomato,Vegetables,66,2024-07-11,2024-07-24,38,19
Butter,Dairy,38,2024-07-14,2024-08-13,28,11
Bread,Bakery,31,2024-07-18,2024-07-21,25,11
Carrot,Vegetables,16,2024-07-18,2024-07-28,25,14
Milk,Dairy,20,2024-07-23,2024-08-02,29,7
Soda,Beverages,11,2024-07-14,2024-10-12,18,0
Tomato,Vegetables,70,2024-07-22,2024-08-04,38,8
Butter,Dairy,49,2024-07-14,2024-08-13,28,14
Chips,Snacks,76,2024-07-10,2024-12-07,14,8
Carrot,Vegetables,62,2024-07-11,2024-07-21,25,37
Tomato,Vegetables,31,2024-07-18,2024-07-31,38,12
Orange,Fruits,67,2024-07-14,2024-08-03,42,7
Juice,Beverages,96,2024-07-23,2024-09-21,3,4
Tomato,Vegetables,94,2024-07-17,2024-07-30,38,31
Banana,Fruits,98,2024-07-17,2024-07-24,16,46
Orange,Fruits,61,2024-07-19,2024-08-08,42,8
Carrot,Vegetables,17,2024-07-19,2024-07-29,25,13
Chips,Snacks,46,2024-07-10,2024-12-07,14,7
Bread,Bakery,87,2024-07-22,2024-07-25,25,30
Spinach,Vegetables,22,2024-07-21,2024-07-29,16,10
Apple,Fruits,87,2024-07-16,2024-07-31,18,30
Bread,Bakery,93,2024-07-18,2024-07-21,25,34
Potato,Vegetables,26,2024-07-13,2024-07-21,46,13
Bread,Bakery,29,2024-07-22,2024-07-25,25,17
Juice,Beverages,31,2024-07-22,2024-09-20,3,2
Juice,Beverages,43,2024-07-14,2024-09-12,3,6
Yogurt,Dairy,71,2024-07-23,2024-08-04,10,30
Carrot,Vegetables,62,2024-07-10,2024-07-20,25,41
Milk,Dairy,78,2024-07-11,2024-07-21,29,41
Potato,Vegetables,59,2024-07-21,2024-07-29,46,14
Shrimp,Seafood,77,2024-07-22,2024-07-28,48,14
Potato,Vegetables,28,2024-07-15,2024-07-23,46,16
Juice,Beverages,40,2024-07-12,2024-09-10,3,0
Milk,Dairy,15,2024-07-19,2024-07-29,29,12
Butter,Dairy,53,2024-07-12,2024-08-11,28,13
Spinach,Vegetables,39,2024-07-16,2024-07-24,16,42
Soda,Beverages,59,2024-07-14,2024-10-12,18,9
Tomato,Vegetables,21,2024-07-20,2024-08-02,38,7
Milk,Dairy,45,2024-07-14,2024-07-24,29,18
Orange,Fruits,51,2024-07-22,2024-08-11,42,8
Juice,Beverages,94,2024-07-10,2024-09-08,3,6
Carrot,Vegetables,57,2024-07-13,2024-07-23,25,48
Juice,Beverages,93,2024-07-16,2024-09-14,3,4
Juice,Beverages,46,2024-07-20,2024-09-18,3,4
Milk,Dairy,23,2024-07-16,2024-07-26,29,14
Chips,Snacks,14,2024-07-14,2024-12-11,14,0
Apple,Fruits,24,2024-07-18,2024-08-02,18,11
Juice,Beverages,17,2024-07-20,2024-09-18,3,1
Beef,Meat,51,2024-07-13,2024-07-20,34,16
Milk,Dairy,37,2024-07-19,2024-07-29,29,17
Banana,Fruits,36,2024-07-22,2024-07-29,16,48
Juice,Beverages,35,2024-07-12,2024-09-10,3,2
Yogurt,Dairy,57,2024-07-16,2024-07-28,10,35
Banana,Fruits,83,2024-07-11,2024-07-18,16,33
Spinach,Vegetables,37,2024-07-19,2024-07-27,16,37
Tomato,Vegetables,30,2024-07-18,2024-07-31,38,13
Soda,Beverages,97,2024-07-14,2024-10-12,18,4
Tomato,Vegetables,20,2024-07-21,2024-08-03,38,7
Soda,Beverages,33,2024-07-23,2024-10-21,18,0
Orange,Fruits,66,2024-07-11,2024-07-31,42,18
Broccoli,Vegetables,79,2024-07-16,2024-07-28,31,40
Juice,Beverages,33,2024-07-16,2024-09-14,3,1
Broccoli,Vegetables,49,2024-07-18,2024-07-30,31,13
Yogurt,Dairy,32,2024-07-23,2024-08-04,10,33
Spinach,Vegetables,52,2024-07-23,2024-07-31,16,41
Yogurt,Dairy,25,2024-07-18,2024-07-30,10,37
Milk,Dairy,97,2024-07-12,2024-07-22,29,41
Beef,Meat,66,2024-07-13,2024-07-20,34,17
Chips,Snacks,95,2024-07-20,2024-12-17,14,2
Juice,Beverages,31,2024-07-10,2024-09-08,3,7
Juice,Beverages,48,2024-07-14,2024-09-12,3,7
Yogurt,Dairy,63,2024-07-15,2024-07-27,10,38
Soda,Beverages,65,2024-07-16,2024-10-14,18,8
Shrimp,Seafood,46,2024-07-12,2024-07-18,48,14
Potato,Vegetables,32,2024-07-21,2024-07-29,46,15
Yogurt,Dairy,54,2024-07-23,2024-08-04,10,22
Orange,Fruits,12,2024-07-22,2024-08-11,42,7
Cookies,Snacks,58,2024-07-16,2024-11-13,0,5
Yogurt,Dairy,18,2024-07-12,2024-07-24,10,16
Butter,Dairy,55,2024-07-20,2024-08-19,28,5
Bread,Bakery,81,2024-07-15,2024-07-18,25,33
Potato,Vegetables,19,2024-07-12,2024-07-20,46,15
Soda,Beverages,71,2024-07-20,2024-10-18,18,2
Orange,Fruits,98,2024-07-20,2024-08-09,42,29
Milk,Dairy,12,2024-07-15,2024-07-25,29,16
Apple,Fruits,81,2024-07-12,2024-07-27,18,40
Bread,Bakery,57,2024-07-15,2024-07-18,25,40
Carrot,Vegetables,48,2024-07-23,2024-08-02,25,5
Banana,Fruits,16,2024-07-12,2024-07-19,16,19
Fish,Seafood,62,2024-07-14,2024-07-18,32,15
Carrot,Vegetables,95,2024-07-18,2024-07-28,25,45
Yogurt,Dairy,21,2024-07-21,2024-08-02,10,28
Milk,Dairy,48,2024-07-20,2024-07-30,29,13
Spinach,Vegetables,80,2024-07-12,2024-07-20,16,41
Potato,Vegetables,65,2024-07-10,2024-07-18,46,16
Yogurt,Dairy,57,2024-07-11,2024-07-23,10,32
Orange,Fruits,17,2024-07-23,2024-08-12,42,5
Apple,Fruits,78,2024-07-15,2024-07-30,18,32
Tomato,Vegetables,87,2024-07-17,2024-07-30,38,38
Tomato,Vegetables,56,2024-07-15,2024-07-28,38,10
Broccoli,Vegetables,75,2024-07-22,2024-08-03,31,32
Soda,Beverages,66,2024-07-20,2024-10-18,18,8
Chicken,Meat,27,2024-07-10,2024-07-15,39,10
Yogurt,Dairy,16,2024-07-12,2024-07-24,10,18
Milk,Dairy,82,2024-07-21,2024-07-31,29,37
Bread,Bakery,29,2024-07-23,2024-07-26,25,13
Banana,Fruits,71,2024-07-22,2024-07-29,16,33
Milk,Dairy,94,2024-07-12,2024-07-22,29,39
Fish,Seafood,86,2024-07-12,2024-07-16,32,40
Shrimp,Seafood,53,2024-07-11,2024-07-17,48,19
Broccoli,Vegetables,11,2024-07-20,2024-08-01,31,19
Shrimp,Seafood,42,2024-07-13,2024-07-19,48,10
Butter,Dairy,35,2024-07-14,2024-08-13,28,7
Chicken,Meat,19,2024-07-13,2024-07-18,39,14
Tomato,Vegetables,94,2024-07-13,2024-07-26,38,47
Potato,Vegetables,37,2024-07-23,2024-07-31,46,13
Chips,Snacks,71,2024-07-14,2024-12-11,14,2
Milk,Dairy,94,2024-07-19,2024-07-29,29,48
Apple,Fruits,53,2024-07-18,2024-08-02,18,21
Chips,Snacks,17,2024-07-10,2024-12-07,14,0
Bread,Bakery,54,2024-07-15,2024-07-18,25,38
Tomato,Vegetables,87,2024-07-12,2024-07-25,38,45
Spinach,Vegetables,13,2024-07-18,2024-07-26,16,19
Apple,Fruits,32,2024-07-13,2024-07-28,18,17
Yogurt,Dairy,81,2024-07-10,2024-07-22,10,36
Broccoli,Vegetables,61,2024-07-16,2024-07-28,31,15
Banana,Fruits,28,2024-07-17,2024-07-24,16,19
Beef,Meat,72,2024-07-10,2024-07-17,34,31
Juice,Beverages,13,2024-07-16,2024-09-14,3,6
Fish,Seafood,15,2024-07-16,2024-07-20,32,16
Soda,Beverages,74,2024-07-14,2024-10-12,18,9
Spinach,Vegetables,98,2024-07-15,2024-07-23,16,42
Broccoli,Vegetables,20,2024-07-20,2024-08-01,31,10
Chips,Snacks,94,2024-07-22,2024-12-19,14,2
Milk,Dairy,45,2024-07-12,2024-07-22,29,10
Shrimp,Seafood,14,2024-07-11,2024-07-17,48,11
Fish,Seafood,68,2024-07-17,2024-07-21,32,36
Butter,Dairy,95,2024-07-20,2024-08-19,28,32
Chicken,Meat,78,2024-07-17,2024-07-22,39,14
Apple,Fruits,47,2024-07-13,2024-07-28,18,32
Shrimp,Seafood,52,2024-07-18,2024-07-24,48,15
Banana,Fruits,31,2024-07-17,2024-07-24,16,10
Orange,Fruits,56,2024-07-23,2024-08-12,42,8
Potato,Vegetables,67,2024-07-16,2024-07-24,46,14
Shrimp,Seafood,27,2024-07-10,2024-07-16,48,16
Bread,Bakery,45,2024-07-22,2024-07-25,25,10
Broccoli,Vegetables,91,2024-07-16,2024-07-28,31,44
Milk,Dairy,11,2024-07-11,2024-07-21,29,17
Beef,Meat,48,2024-07-10,2024-07-17,34,13
Apple,Fruits,36,2024-07-10,2024-07-25,18,19
Chicken,Meat,46,2024-07-19,2024-07-24,39,17
Cookies,Snacks,69,2024-07-13,2024-11-10,0,7
Carrot,Vegetables,17,2024-07-20,2024-07-30,25,13
Yogurt,Dairy,73,2024-07-17,2024-07-29,10,36
Soda,Beverages,16,2024-07-14,2024-10-12,18,0
Beef,Meat,80,2024-07-22,2024-07-29,34,45
Orange,Fruits,10,2024-07-21,2024-08-10,42,11
Cookies,Snacks,93,2024-07-16,2024-11-13,0,8
Cookies,Snacks,82,2024-07-14,2024-11-11,0,0
Banana,Fruits,16,2024-07-12,2024-07-19,16,16
Chicken,Meat,40,2024-07-11,2024-07-16,39,11
Bread,Bakery,18,2024-07-10,2024-07-13,25,12
Shrimp,Seafood,33,2024-07-12,2024-07-18,48,17
Shrimp,Seafood,27,2024-07-14,2024-07-20,48,17
Yogurt,Dairy,78,2024-07-22,2024-08-03,10,27
Banana,Fruits,50,2024-07-13,2024-07-20,16,48
Spinach,Vegetables,46,2024-07-10,2024-07-18,16,42
Chicken,Meat,77,2024-07-12,2024-07-17,39,14
Chips,Snacks,94,2024-07-20,2024-12-17,14,1
Bread,Bakery,77,2024-07-12,2024-07-15,25,43
Butter,Dairy,26,2024-07-15,2024-08-14,28,10
Milk,Dairy,74,2024-07-20,2024-07-30,29,35
Fish,Seafood,52,2024-07-12,2024-07-16,32,15
Juice,Beverages,51,2024-07-15,2024-09-13,3,5
Cookies,Snacks,32,2024-07-13,2024-11-10,0,8
Apple,Fruits,72,2024-07-11,2024-07-26,18,40
Fish,Seafood,87,2024-07-22,2024-07-26,32,42
Potato,Vegetables,14,2024-07-12,2024-07-20,46,18
Broccoli,Vegetables,69,2024-07-18,2024-07-30,31,49
Soda,Beverages,12,2024-07-14,2024-10-12,18,0
Butter,Dairy,73,2024-07-16,2024-08-15,28,33
Butter,Dairy,40,2024-07-22,2024-08-21,28,7
Fish,Seafood,23,2024-07-12,2024-07-16,32,16
Carrot,Vegetables,21,2024-07-17,2024-07-27,25,16
Spinach,Vegetables,96,2024-07-14,2024-07-22,16,43
Banana,Fruits,82,2024-07-18,2024-07-25,16,44
Chicken,Meat,21,2024-07-18,2024-07-23,39,12
Cookies,Snacks,50,2024-07-16,2024-11-13,0,5
Milk,Dairy,78,2024-07-12,2024-07-22,29,34
Soda,Beverages,33,2024-07-19,2024-10-17,18,0
Orange,Fruits,79,2024-07-17,2024-08-06,42,13
Orange,Fruits,11,2024-07-21,2024-08-10,42,12
Chips,Snacks,46,2024-07-18,2024-12-15,14,6
Yogurt,Dairy,66,2024-07-20,2024-08-01,10,42
Juice,Beverages,48,2024-07-17,2024-09-15,3,6
Chicken,Meat,11,2024-07-11,2024-07-16,39,16
Spinach,Vegetables,99,2024-07-22,2024-07-30,16,46
Beef,Meat,47,2024-07-13,2024-07-20,34,15
Cookies,Snacks,46,2024-07-10,2024-11-07,0,9
Milk,Dairy,26,2024-07-17,2024-07-27,29,16
Banana,Fruits,70,2024-07-10,2024-07-17,16,31
Yogurt,Dairy,40,2024-07-17,2024-07-29,10,46
Apple,Fruits,67,2024-07-17,2024-08-01,18,49
Fish,Seafood,30,2024-07-18,2024-07-22,32,16
Apple,Fruits,60,2024-07-15,2024-07-30,18,44
Potato,Vegetables,78,2024-07-12,2024-07-20,46,15
Milk,Dairy,24,2024-07-18,2024-07-28,29,18
Spinach,Vegetables,51,2024-07-19,2024-07-27,16,48
Orange,Fruits,52,2024-07-11,2024-07-31,42,19
Apple,Fruits,64,2024-07-22,2024-08-06,18,32
Bread,Bakery,39,2024-07-19,2024-07-22,25,16
Orange,Fruits,12,2024-07-19,2024-08-08,42,13
Chicken,Meat,46,2024-07-18,2024-07-23,39,16
Carrot,Vegetables,64,2024-07-23,2024-08-02,25,27
Soda,Beverages,90,2024-07-13,2024-10-11,18,2
Broccoli,Vegetables,45,2024-07-12,2024-07-24,31,16
Beef,Meat,33,2024-07-23,2024-07-30,34,11
Carrot,Vegetables,59,2024-07-18,2024-07-28,25,37
Broccoli,Vegetables,44,2024-07-21,2024-08-02,31,13
Beef,Meat,72,2024-07-18,2024-07-25,34,36
Fish,Seafood,41,2024-07-20,2024-07-24,32,18
Bread,Bakery,69,2024-07-22,2024-07-25,25,49
Orange,Fruits,47,2024-07-16,2024-08-05,42,7
Beef,Meat,30,2024-07-10,2024-07-17,34,18
Soda,Beverages,53,2024-07-13,2024-10-11,18,3
Chips,Snacks,35,2024-07-18,2024-12-15,14,7
Bread,Bakery,17,2024-07-23,2024-07-26,25,18
Banana,Fruits,77,2024-07-10,2024-07-17,16,45
Chicken,Meat,27,2024-07-13,2024-07-18,39,17
Chicken,Meat,86,2024-07-22,2024-07-27,39,30
Soda,Beverages,81,2024-07-19,2024-10-17,18,9
Spinach,Vegetables,43,2024-07-22,2024-07-30,16,43
Apple,Fruits,86,2024-07-13,2024-07-28,18,33
Milk,Dairy,55,2024-07-23,2024-08-02,29,10
Chips,Snacks,62,2024-07-12,2024-12-09,14,6
Apple,Fruits,18,2024-07-19,2024-08-03,18,6
Fish,Seafood,86,2024-07-15,2024-07-19,32,32
Juice,Beverages,99,2024-07-20,2024-09-18,3,1
Spinach,Vegetables,26,2024-07-15,2024-07-23,16,10
Banana,Fruits,25,2024-07-18,2024-07-25,16,13
Chips,Snacks,86,2024-07-15,2024-12-12,14,8
Shrimp,Seafood,65,2024-07-17,2024-07-23,48,16
Beef,Meat,24,2024-07-23,2024-07-30,34,13
Soda,Beverages,78,2024-07-21,2024-10-19,18,8
Juice,Beverages,33,2024-07-21,2024-09-19,3,2
Juice,Beverages,53,2024-07-14,2024-09-12,3,5
Banana,Fruits,52,2024-07-19,2024-07-26,16,33
Apple,Fruits,35,2024-07-19,2024-08-03,18,9
Soda,Beverages,26,2024-07-11,2024-10-09,18,0
Apple,Fruits,24,2024-07-11,2024-07-26,18,16
Potato,Vegetables,77,2024-07-11,2024-07-19,46,19
Cookies,Snacks,64,2024-07-20,2024-11-17,0,8
Chicken,Meat,35,2024-07-22,2024-07-27,39,11
Cookies,Snacks,87,2024-07-23,2024-11-20,0,3
Spinach,Vegetables,38,2024-07-21,2024-07-29,16,33
Chicken,Meat,10,2024-07-11,2024-07-16,39,17
Chips,Snacks,86,2024-07-20,2024-12-17,14,7
Apple,Fruits,54,2024-07-14,2024-07-29,18,49
Shrimp,Seafood,25,2024-07-17,2024-07-23,48,10
Fish,Seafood,26,2024-07-17,2024-07-21,32,18
Banana,Fruits,98,2024-07-16,2024-07-23,16,33
Fish,Seafood,17,2024-07-22,2024-07-26,32,16
Fish,Seafood,99,2024-07-21,2024-07-25,32,43
Chicken,Meat,60,2024-07-22,2024-07-27,39,14
Fish,Seafood,78,2024-07-23,2024-07-27,32,33
Shrimp,Seafood,26,2024-07-19,2024-07-25,48,19
Juice,Beverages,20,2024-07-14,2024-09-12,3,2
Spinach,Vegetables,91,2024-07-19,2024-07-27,16,46
Banana,Fruits,34,2024-07-13,2024-07-20,16,30
Apple,Fruits,25,2024-07-18,2024-08-02,18,8
